arm,merge_id,scenario_id,file_path,merge_outcome,JoernDataFlowInterference,JoernUnresolvedReference,JoernInfiniteLoop,JoernInvalidLoopBounds,RM2RenameConflict,file_verdict,runtime_s
pos,javaparser_javaparser__dc6254f1bf,javaparser_javaparser__dc6254f1bf__javaparser-symbol-solver-core_src_main_java_com_github_javaparser_symbolsolver_javaparsermodel_declarations_JavaParserSymbolDeclaration.java,javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserSymbolDeclaration.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,61.44
pos,javaparser_javaparser__ff91564b7f,javaparser_javaparser__ff91564b7f__javaparser-core-testing_src_test_java_com_github_javaparser_modules_ModuleDeclarationTest.java,javaparser-core-testing/src/test/java/com/github/javaparser/modules/ModuleDeclarationTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,62.815
pos,jboss-msc_jboss-msc__1d9b8d45ff,jboss-msc_jboss-msc__1d9b8d45ff__src_main_java_org_jboss_msc_service_BatchInjectionBuilderImpl.java,src/main/java/org/jboss/msc/service/BatchInjectionBuilderImpl.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.027
pos,jboss-msc_jboss-msc__a4e21a3b10,jboss-msc_jboss-msc__a4e21a3b10__src_main_java_org_jboss_msc_service_ServiceContainerImpl.java,src/main/java/org/jboss/msc/service/ServiceContainerImpl.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.343
pos,jboss-remoting_jboss-remoting__66a0631d13,jboss-remoting_jboss-remoting__66a0631d13__src_main_java_org_jboss_remoting3_RemotingXmlParser.java,src/main/java/org/jboss/remoting3/RemotingXmlParser.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,63.511
pos,jcabi_jcabi-github__27cc460e3c,jcabi_jcabi-github__27cc460e3c__src_main_java_com_jcabi_github_Gist.java,src/main/java/com/jcabi/github/Gist.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,63.56
pos,jcabi_jcabi-github__27cc460e3c,jcabi_jcabi-github__27cc460e3c__src_test_java_com_jcabi_github_RtGistITCase.java,src/test/java/com/jcabi/github/RtGistITCase.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,FLAG,FLAG,60.671
pos,jcabi_jcabi-github__b13d2596ba,jcabi_jcabi-github__b13d2596ba__src_test_java_com_jcabi_github_RtIssueITCase.java,src/test/java/com/jcabi/github/RtIssueITCase.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,62.248
pos,jcabi_jcabi-github__b13d2596ba,jcabi_jcabi-github__b13d2596ba__src_test_java_com_jcabi_github_RtMilestonesITCase.java,src/test/java/com/jcabi/github/RtMilestonesITCase.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,61.399
pos,jcabi_jcabi-github__e18a8ffd16,jcabi_jcabi-github__e18a8ffd16__src_test_java_com_jcabi_github_RtHooksITCase.java,src/test/java/com/jcabi/github/RtHooksITCase.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,FLAG,FLAG,61.656
pos,jcabi_jcabi-http__0c63dd0c75,jcabi_jcabi-http__0c63dd0c75__src_main_java_com_jcabi_http_mock_MkQueryMatchers.java,src/main/java/com/jcabi/http/mock/MkQueryMatchers.java,conflict,,,,,,DIVERGED,0.287
pos,jdupl_lancoder__407742ea19,jdupl_lancoder__407742ea19__src_main_java_org_lancoder_Main.java,src/main/java/org/lancoder/Main.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,63.385
pos,jdupl_lancoder__407742ea19,jdupl_lancoder__407742ea19__src_main_java_org_lancoder_master_api_web_ApiServer.java,src/main/java/org/lancoder/master/api/web/ApiServer.java,clean,CLEAN,FLAG,CLEAN,CLEAN,CLEAN,FLAG,61.301
pos,jenkinsci_coverity-plugin__2fb8690816,jenkinsci_coverity-plugin__2fb8690816__src_main_java_jenkins_plugins_coverity_CoverityTool_CoverityToolHandler.java,src/main/java/jenkins/plugins/coverity/CoverityTool/CoverityToolHandler.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,67.28
pos,jenkinsci_coverity-plugin__62bdb6232e,jenkinsci_coverity-plugin__62bdb6232e__src_main_java_jenkins_plugins_coverity_ws_DefectReader.java,src/main/java/jenkins/plugins/coverity/ws/DefectReader.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.118
pos,jenkinsci_coverity-plugin__62bdb6232e,jenkinsci_coverity-plugin__62bdb6232e__src_test_java_jenkins_plugins_coverity_ws_DefectReaderTest.java,src/test/java/jenkins/plugins/coverity/ws/DefectReaderTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,62.764
pos,jenkinsci_credentials-plugin__b9cb5f9d1b,jenkinsci_credentials-plugin__b9cb5f9d1b__src_test_java_com_cloudbees_plugins_credentials_casc_CredentialsCategoryTest.java,src/test/java/com/cloudbees/plugins/credentials/casc/CredentialsCategoryTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,61.601
pos,jenkinsci_docker-build-publish-plugin__59faa9673c,jenkinsci_docker-build-publish-plugin__59faa9673c__src_main_java_com_cloudbees_dockerpublish_DockerBuilder.java,src/main/java/com/cloudbees/dockerpublish/DockerBuilder.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,67.255
pos,jenkinsci_email-ext-plugin__4def0e56a8,jenkinsci_email-ext-plugin__4def0e56a8__src_test_java_hudson_plugins_emailext_recipients_EmailRecipientUtilsTest.java,src/test/java/hudson/plugins/emailext/recipients/EmailRecipientUtilsTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.195
pos,jenkinsci_jira-plugin__0eec353cb5,jenkinsci_jira-plugin__0eec353cb5__src_main_java_hudson_plugins_jira_JiraSite.java,src/main/java/hudson/plugins/jira/JiraSite.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,65.96
pos,jenkinsci_jira-plugin__6ad78581c9,jenkinsci_jira-plugin__6ad78581c9__src_main_java_hudson_plugins_jira_JiraChangeLogAnnotator.java,src/main/java/hudson/plugins/jira/JiraChangeLogAnnotator.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,62.733
pos,jenkinsci_jira-plugin__6ad78581c9,jenkinsci_jira-plugin__6ad78581c9__src_main_java_hudson_plugins_jira_JiraSite.java,src/main/java/hudson/plugins/jira/JiraSite.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,70.331
pos,jenkinsci_ldap-plugin__3eee59e25a,jenkinsci_ldap-plugin__3eee59e25a__src_main_java_hudson_security_LDAPSecurityRealm.java,src/main/java/hudson/security/LDAPSecurityRealm.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,95.601
pos,jenkinsci_ui-samples-plugin__81bf937a3d,jenkinsci_ui-samples-plugin__81bf937a3d__src_main_java_io_jenkins_plugins_designlibrary_Root.java,src/main/java/io/jenkins/plugins/designlibrary/Root.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,69.797
pos,jline_jline2__348cb9dada,jline_jline2__348cb9dada__src_main_java_jline_console_ConsoleReader.java,src/main/java/jline/console/ConsoleReader.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,99.366
pos,jline_jline2__348cb9dada,jline_jline2__348cb9dada__src_test_java_jline_console_ConsoleReaderTestSupport.java,src/test/java/jline/console/ConsoleReaderTestSupport.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,73.251
pos,jline_jline2__5869eaa93a,jline_jline2__5869eaa93a__src_main_java_jline_console_ConsoleReader.java,src/main/java/jline/console/ConsoleReader.java,conflict,,,,,,DIVERGED,0.523
pos,jmetal_jmetal__162d1a63b7,jmetal_jmetal__162d1a63b7__jmetal-core_src_main_java_org_uma_jmetal_util_SolutionListUtils.java,jmetal-core/src/main/java/org/uma/jmetal/util/SolutionListUtils.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,74.941
pos,jmetal_jmetal__162d1a63b7,jmetal_jmetal__162d1a63b7__jmetal-core_src_main_java_org_uma_jmetal_util_neighborhood_impl_AdaptiveRandomNeighborhood.java,jmetal-core/src/main/java/org/uma/jmetal/util/neighborhood/impl/AdaptiveRandomNeighborhood.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,70.384
pos,jmetal_jmetal__7d9295f890,jmetal_jmetal__7d9295f890__jmetal-problem_src_main_java_org_uma_jmetal_problem_multiobjective_MultiobjectiveTSP.java,jmetal-problem/src/main/java/org/uma/jmetal/problem/multiobjective/MultiobjectiveTSP.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,72.86
pos,jmetal_jmetal__b4630972a8,jmetal_jmetal__b4630972a8__jmetal-auto_src_main_java_org_uma_jmetal_auto_parameter_Parameter.java,jmetal-auto/src/main/java/org/uma/jmetal/auto/parameter/Parameter.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,71.513
pos,jnr_jnr-unixsocket__467698b6bd,jnr_jnr-unixsocket__467698b6bd__src_main_java_jnr_unixsocket_Native.java,src/main/java/jnr/unixsocket/Native.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,71.643
pos,jnr_jnr-unixsocket__467698b6bd,jnr_jnr-unixsocket__467698b6bd__src_main_java_jnr_unixsocket_UnixSocketChannel.java,src/main/java/jnr/unixsocket/UnixSocketChannel.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,72.116
pos,jnr_jnr-unixsocket__f8f34e5634,jnr_jnr-unixsocket__f8f34e5634__src_main_java_jnr_unixsocket_Native.java,src/main/java/jnr/unixsocket/Native.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,72.543
pos,joel-costigliola_assertj-core__1b4ad829f3,joel-costigliola_assertj-core__1b4ad829f3__src_test_java_org_assertj_core_api_SoftAssertionsTest.java,src/test/java/org/assertj/core/api/SoftAssertionsTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,78.934
pos,joel-costigliola_assertj-core__74baae279d,joel-costigliola_assertj-core__74baae279d__src_main_java_org_assertj_core_api_AbstractMapAssert.java,src/main/java/org/assertj/core/api/AbstractMapAssert.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,73.016
pos,joel-costigliola_assertj-core__74baae279d,joel-costigliola_assertj-core__74baae279d__src_main_java_org_assertj_core_api_AbstractObjectAssert.java,src/main/java/org/assertj/core/api/AbstractObjectAssert.java,conflict,,,,,,DIVERGED,0.317
pos,jparsec_jparsec__ef02642abd,jparsec_jparsec__ef02642abd__src_main_java_org_codehaus_jparsec_Parser.java,src/main/java/org/codehaus/jparsec/Parser.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,74.889
pos,jsprit_jsprit__5cf6758085,jsprit_jsprit__5cf6758085__jsprit-core_src_test_java_jsprit_core_analysis_SolutionAnalyserTest.java,jsprit-core/src/test/java/jsprit/core/analysis/SolutionAnalyserTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,95.068
pos,jwtk_jjwt__ff932e9838,jwtk_jjwt__ff932e9838__src_main_java_io_jsonwebtoken_impl_DefaultJwtParser.java,src/main/java/io/jsonwebtoken/impl/DefaultJwtParser.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,77.426
pos,k3po_k3po__084cc0b426,k3po_k3po__084cc0b426__specification_wse_src_test_java_org_kaazing_specification_wse_data_BinaryAsEscapedTextIT.java,specification/wse/src/test/java/org/kaazing/specification/wse/data/BinaryAsEscapedTextIT.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,70.153
pos,kaazing_k3po__084cc0b426,kaazing_k3po__084cc0b426__specification_wse_src_test_java_org_kaazing_specification_wse_data_BinaryAsEscapedTextIT.java,specification/wse/src/test/java/org/kaazing/specification/wse/data/BinaryAsEscapedTextIT.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,68.179
pos,kaazing_robot__084cc0b426,kaazing_robot__084cc0b426__specification_wse_src_test_java_org_kaazing_specification_wse_data_BinaryAsEscapedTextIT.java,specification/wse/src/test/java/org/kaazing/specification/wse/data/BinaryAsEscapedTextIT.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,69.495
pos,kohsuke_github-api__4e56b8bb78,kohsuke_github-api__4e56b8bb78__src_main_java_org_kohsuke_github_GHRepository.java,src/main/java/org/kohsuke/github/GHRepository.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,84.857
pos,kohsuke_github-api__4e56b8bb78,kohsuke_github-api__4e56b8bb78__src_main_java_org_kohsuke_github_Requester.java,src/main/java/org/kohsuke/github/Requester.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,78.07
pos,kongchen_swagger-maven-plugin__1e61731653,kongchen_swagger-maven-plugin__1e61731653__src_main_java_com_github_kongchen_swagger_docgen_reader_SpringMvcApiReader.java,src/main/java/com/github/kongchen/swagger/docgen/reader/SpringMvcApiReader.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,78.394
pos,kongchen_swagger-maven-plugin__3d2ea22d07,kongchen_swagger-maven-plugin__3d2ea22d07__src_main_java_com_github_kongchen_swagger_docgen_reader_AbstractReader.java,src/main/java/com/github/kongchen/swagger/docgen/reader/AbstractReader.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,78.392
pos,learning-layers_socialsemanticserver__4ada3cddc3,learning-layers_socialsemanticserver__4ada3cddc3__serv_serv.custom_serv.custom.caller_src_main_java_at_tugraz_sss_serv_caller_SSServCaller.java,serv/serv.custom/serv.custom.caller/src/main/java/at/tugraz/sss/serv/caller/SSServCaller.java,conflict,,,,,,DIVERGED,0.621
pos,learning-layers_socialsemanticserver__4ada3cddc3,learning-layers_socialsemanticserver__4ada3cddc3__serv_serv.custom_serv.custom.ops_src_main_java_at_tugraz_sss_serv_SSServOpE.java,serv/serv.custom/serv.custom.ops/src/main/java/at/tugraz/sss/serv/SSServOpE.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,72.528
pos,lwhite1_tablesaw__13178c81a1,lwhite1_tablesaw__13178c81a1__core_src_main_java_tech_tablesaw_api_DateTimeColumn.java,core/src/main/java/tech/tablesaw/api/DateTimeColumn.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,78.975
pos,mashape_unirest-java__121f85b819,mashape_unirest-java__121f85b819__src_test_java_com_mashape_unirest_test_http_UnirestTest.java,src/test/java/com/mashape/unirest/test/http/UnirestTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,80.345
pos,mashape_unirest-java__b43fb95f4a,mashape_unirest-java__b43fb95f4a__src_test_java_com_mashape_unirest_test_http_UnirestTest.java,src/test/java/com/mashape/unirest/test/http/UnirestTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,80.064
pos,mbosecke_pebble__617aab328f,mbosecke_pebble__617aab328f__src_main_java_com_mitchellbosecke_pebble_extension_core_CoreExtension.java,src/main/java/com/mitchellbosecke/pebble/extension/core/CoreExtension.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,72.395
pos,mbosecke_pebble__617aab328f,mbosecke_pebble__617aab328f__src_test_java_com_mitchellbosecke_pebble_CoreTagsTest.java,src/test/java/com/mitchellbosecke/pebble/CoreTagsTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,76.889
pos,mercadopago_sdk-java__b7498c6f9d,mercadopago_sdk-java__b7498c6f9d__src_main_java_com_mercadopago_client_payment_PaymentRefundClient.java,src/main/java/com/mercadopago/client/payment/PaymentRefundClient.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,71.836
pos,mikera_vectorz__d93ef1b341,mikera_vectorz__d93ef1b341__src_test_java_mikera_matrixx_TestMatrices.java,src/test/java/mikera/matrixx/TestMatrices.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,77.413
pos,mitre_http-proxy-servlet__b7a68118f2,mitre_http-proxy-servlet__b7a68118f2__src_main_java_org_mitre_dsmiley_httpproxy_ProxyServlet.java,src/main/java/org/mitre/dsmiley/httpproxy/ProxyServlet.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,76.781
pos,mixpanel_mixpanel-java__bcdd1ed28f,mixpanel_mixpanel-java__bcdd1ed28f__src_main_java_com_mixpanel_mixpanelapi_MixpanelAPI.java,src/main/java/com/mixpanel/mixpanelapi/MixpanelAPI.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,68.128
pos,monitorjbl_excel-streaming-reader__8698befdf4,monitorjbl_excel-streaming-reader__8698befdf4__src_main_java_com_monitorjbl_xlsx_impl_StreamingRow.java,src/main/java/com/monitorjbl/xlsx/impl/StreamingRow.java,conflict,,,,,,DIVERGED,0.273
pos,monitorjbl_excel-streaming-reader__8698befdf4,monitorjbl_excel-streaming-reader__8698befdf4__src_test_java_com_monitorjbl_xlsx_StreamingReaderTest.java,src/test/java/com/monitorjbl/xlsx/StreamingReaderTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,68.404
pos,movsim_movsim__00d5222b61,movsim_movsim__00d5222b61__src_main_java_org_movsim_simulator_roadSection_impl_RoadSectionImpl.java,src/main/java/org/movsim/simulator/roadSection/impl/RoadSectionImpl.java,conflict,,,,,,DIVERGED,0.317
pos,movsim_movsim__6dae25caf7,movsim_movsim__6dae25caf7__core_src_main_java_org_movsim_SimulationScan.java,core/src/main/java/org/movsim/SimulationScan.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,62.5
pos,movsim_movsim__6dae25caf7,movsim_movsim__6dae25caf7__core_src_main_java_org_movsim_simulator_roadnetwork_RoadSegment.java,core/src/main/java/org/movsim/simulator/roadnetwork/RoadSegment.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,71.12
pos,msopentech_azure-activedirectory-library-for-java__d3f143872b,msopentech_azure-activedirectory-library-for-java__d3f143872b__src_test_java_com_microsoft_aad_adal4j_AuthenticationContextTest.java,src/test/java/com/microsoft/aad/adal4j/AuthenticationContextTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,66.156
pos,named-data_jndn__3d47402192,named-data_jndn__3d47402192__src_net_named_data_jndn_NetworkNack.java,src/net/named_data/jndn/NetworkNack.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,60.152
pos,named-data_jndn__e0db451bf1,named-data_jndn__e0db451bf1__src_net_named_data_jndn_Face.java,src/net/named_data/jndn/Face.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,66.298
pos,ninjaframework_ninja__31737c1a10,ninjaframework_ninja__31737c1a10__ninja-servlet_src_main_java_ninja_servlet_ContextImpl.java,ninja-servlet/src/main/java/ninja/servlet/ContextImpl.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,66.417
pos,ninjaframework_ninja__31737c1a10,ninjaframework_ninja__31737c1a10__ninja-servlet_src_test_java_ninja_servlet_ContextImplTest.java,ninja-servlet/src/test/java/ninja/servlet/ContextImplTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,73.733
pos,ninjaframework_ninja__45bb542cb4,ninjaframework_ninja__45bb542cb4__ninja-core_src_main_java_ninja_AssetsController.java,ninja-core/src/main/java/ninja/AssetsController.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,71.487
pos,ninjaframework_ninja__45bb542cb4,ninjaframework_ninja__45bb542cb4__ninja-demo-application_src_test_java_controllers_ApplicationControllerTest.java,ninja-demo-application/src/test/java/controllers/ApplicationControllerTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,69.597
pos,ninjaframework_ninja__663883c228,ninjaframework_ninja__663883c228__ninja-core_src_main_java_ninja_utils_NinjaProperties.java,ninja-core/src/main/java/ninja/utils/NinjaProperties.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,66.126
pos,ninjaframework_ninja__663883c228,ninjaframework_ninja__663883c228__ninja-core_src_main_java_ninja_utils_NinjaPropertiesImpl.java,ninja-core/src/main/java/ninja/utils/NinjaPropertiesImpl.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,71.863
pos,ninjaframework_ninja__94b2365be3,ninjaframework_ninja__94b2365be3__ninja-core_src_main_java_ninja_Context.java,ninja-core/src/main/java/ninja/Context.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,67.643
pos,ninjaframework_ninja__94b2365be3,ninjaframework_ninja__94b2365be3__ninja-core_src_main_java_ninja_ContextImpl.java,ninja-core/src/main/java/ninja/ContextImpl.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,74.406
pos,northlander_a__c3f2865b88,northlander_a__c3f2865b88__src_test_java_co_nordlander_a_BaseTest.java,src/test/java/co/nordlander/a/BaseTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,82.802
pos,nuodb_migration-tools__2e1f6973c4,nuodb_migration-tools__2e1f6973c4__src_test_java_com_nuodb_tools_migration_jdbc_metamodel_DatabaseIntrospectorTest.java,src/test/java/com/nuodb/tools/migration/jdbc/metamodel/DatabaseIntrospectorTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,73.199
pos,nurkiewicz_java8-workshop__f5918aa79c,nurkiewicz_java8-workshop__f5918aa79c__src_main_java_com_nurkiewicz_java8_holidays_PolishHolidays.java,src/main/java/com/nurkiewicz/java8/holidays/PolishHolidays.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,72.394
pos,nysenate_openlegislation__9c7cf034c1,nysenate_openlegislation__9c7cf034c1__src_main_java_gov_nysenate_openleg_search_committee_ElasticCommitteeSearchDao.java,src/main/java/gov/nysenate/openleg/search/committee/ElasticCommitteeSearchDao.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,73.912
pos,okleine_ncoap__99de16a6d2,okleine_ncoap__99de16a6d2__src_main_java_de_uniluebeck_itm_spitfire_nCoap_message_CoapRequest.java,src/main/java/de/uniluebeck/itm/spitfire/nCoap/message/CoapRequest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,75.107
pos,onebusaway_onebusaway-application-modules__915e2f3ffe,onebusaway_onebusaway-application-modules__915e2f3ffe__onebusaway-transit-data-federation_src_main_java_org_onebusaway_transit_data_federation_impl_beans_StopWithArrivalsAndDeparturesBeanServiceImpl.java,onebusaway-transit-data-federation/src/main/java/org/onebusaway/transit_data_federation/impl/beans/StopWithArrivalsAndDeparturesBeanServiceImpl.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,75.129
pos,onebusaway_onebusaway-application-modules__e779e9fce1,onebusaway_onebusaway-application-modules__e779e9fce1__onebusaway-transit-data_src_main_java_org_onebusaway_transit_data_model_ArrivalsAndDeparturesQueryBean.java,onebusaway-transit-data/src/main/java/org/onebusaway/transit_data/model/ArrivalsAndDeparturesQueryBean.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,73.599
pos,openhft_chronicle-bytes__5bad7e86ea,openhft_chronicle-bytes__5bad7e86ea__src_main_java_net_openhft_chronicle_bytes_NativeBytes.java,src/main/java/net/openhft/chronicle/bytes/NativeBytes.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,75.431
pos,openhft_chronicle-bytes__a9e7269a84,openhft_chronicle-bytes__a9e7269a84__src_main_java_net_openhft_chronicle_bytes_MappedFile.java,src/main/java/net/openhft/chronicle/bytes/MappedFile.java,conflict,,,,,,DIVERGED,0.312
pos,openhft_chronicle-bytes__e3ac571d25,openhft_chronicle-bytes__e3ac571d25__src_test_java_net_openhft_chronicle_bytes_BytesTest.java,src/test/java/net/openhft/chronicle/bytes/BytesTest.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,80.428
pos,openhft_chronicle-network__fb39c8ca3b,openhft_chronicle-network__fb39c8ca3b__src_main_java_net_openhft_chronicle_network_cluster_Cluster.java,src/main/java/net/openhft/chronicle/network/cluster/Cluster.java,conflict,,,,,,DIVERGED,0.334
pos,openpnp_openpnp__93126880a6,openpnp_openpnp__93126880a6__src_main_java_org_openpnp_gui_MainFrame.java,src/main/java/org/openpnp/gui/MainFrame.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,181.778
pos,openpnp_openpnp__a3cca4daba,openpnp_openpnp__a3cca4daba__src_main_java_org_openpnp_machine_reference_ReferenceNozzle.java,src/main/java/org/openpnp/machine/reference/ReferenceNozzle.java,conflict,,,,,,DIVERGED,0.509
pos,openpnp_openpnp__a3cca4daba,openpnp_openpnp__a3cca4daba__src_main_java_org_openpnp_machine_reference_ReferenceNozzleTip.java,src/main/java/org/openpnp/machine/reference/ReferenceNozzleTip.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,78.145
pos,openpnp_openpnp__fb30708fe0,openpnp_openpnp__fb30708fe0__src_main_java_org_openpnp_machine_reference_driver_GcodeDriver.java,src/main/java/org/openpnp/machine/reference/driver/GcodeDriver.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,89.424
pos,prism_prism-bukkit__15140fadb2,prism_prism-bukkit__15140fadb2__src_main_java_me_botsko_prism_Prism.java,src/main/java/me/botsko/prism/Prism.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,80.531
pos,prism_prism-bukkit__6dfb9ef0cf,prism_prism-bukkit__6dfb9ef0cf__src_main_java_me_botsko_prism_commands_NearCommand.java,src/main/java/me/botsko/prism/commands/NearCommand.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,73.06
pos,prism_prism-bukkit__74927cacad,prism_prism-bukkit__74927cacad__src_main_java_me_botsko_prism_actionlibs_ActionsQuery.java,src/main/java/me/botsko/prism/actionlibs/ActionsQuery.java,conflict,,,,,,DIVERGED,0.318
pos,prism_prism-bukkit__74927cacad,prism_prism-bukkit__74927cacad__src_main_java_me_botsko_prism_database_DeleteQuery.java,src/main/java/me/botsko/prism/database/DeleteQuery.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,68.186
pos,progether_jadventure__9ce4a7106c,progether_jadventure__9ce4a7106c__src_main_java_com_jadventure_game_navigation_LocationType.java,src/main/java/com/jadventure/game/navigation/LocationType.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,66.21
pos,progether_jadventure__9ce4a7106c,progether_jadventure__9ce4a7106c__src_main_java_com_jadventure_game_prompts_CommandCollection.java,src/main/java/com/jadventure/game/prompts/CommandCollection.java,clean,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,64.367
