config,arm,merge_id,scenario_id,outcome,reject_reason,classification,oracle,rt
driver-git,ctl,jruby_bytelist__989a36efd0,jruby_bytelist__989a36efd0__test_org_jruby_util_ByteListTest.java,clean,,TP,test-label,96.405
driver-git,ctl,jsprit_jsprit__7834e66d7c,jsprit_jsprit__7834e66d7c__jsprit-io_src_main_java_com_graphhopper_jsprit_io_algorithm_VehicleRoutingAlgorithms.java,clean,,TP,test-label,101.63
driver-git,ctl,jsprit_jsprit__a6726537e9,jsprit_jsprit__a6726537e9__jsprit-core_src_test_java_jsprit_core_problem_vehicle_VehicleImplTest.java,conflict,textual,FN,dev-match,85.835
driver-git,ctl,julianhyde_linq4j__c0f3b4a744,julianhyde_linq4j__c0f3b4a744__src_main_java_net_hydromatic_linq4j_QueryableFactory.java,clean,,TP,test-label,88.11
driver-git,ctl,julianhyde_linq4j__c0f3b4a744,julianhyde_linq4j__c0f3b4a744__src_main_java_net_hydromatic_linq4j_QueryableRecorder.java,clean,,TP,test-label,100.734
driver-git,ctl,julietkilo_canbabel__ea550c2876,julietkilo_canbabel__ea550c2876__src_main_java_com_github_canbabel_canio_dbc_DbcReader.java,clean,,TP,test-label,98.249
driver-git,ctl,kevinbayes_vest__3209c8480f,kevinbayes_vest__3209c8480f__src_main_java_me_bayes_vertx_vest_VestApplication.java,clean,,TP,test-label,90.471
driver-git,ctl,khmarbaise_iterator-maven-plugin__99d1681276,khmarbaise_iterator-maven-plugin__99d1681276__src_main_java_com_soebes_maven_plugins_iterator_IteratorMojo.java,clean,,TP,test-label,91.761
driver-git,ctl,killbilling_recurly-java-library__fafb064903,killbilling_recurly-java-library__fafb064903__src_main_java_com_ning_billing_recurly_model_RecurlyObject.java,clean,,TP,test-label,89.924
driver-git,ctl,killme2008_aviator__eb6c698603,killme2008_aviator__eb6c698603__src_main_java_com_googlecode_aviator_utils_Env.java,clean,,TP,test-label,95.313
driver-git,ctl,kohsuke_github-api__432585cb75,kohsuke_github-api__432585cb75__src_main_java_org_kohsuke_github_GitHub.java,conflict,textual,FN,dev-match,90.747
driver-git,ctl,kohsuke_github-api__432585cb75,kohsuke_github-api__432585cb75__src_test_java_org_kohsuke_github_GitHubTest.java,clean,,TP,test-label,87.915
driver-git,ctl,kohsuke_github-api__5ea8638369,kohsuke_github-api__5ea8638369__src_test_java_org_kohsuke_github_GHRepositoryTest.java,clean,,TP,test-label,101.472
driver-git,ctl,kohsuke_github-api__f6674a9aef,kohsuke_github-api__f6674a9aef__src_main_java_org_kohsuke_github_GHWorkflowJob.java,clean,,TP,test-label,88.994
driver-git,ctl,kongchen_swagger-maven-plugin__335021b217,kongchen_swagger-maven-plugin__335021b217__src_main_java_com_github_kongchen_swagger_docgen_mustache_MustacheDocument.java,clean,,TP,test-label,93.493
driver-git,ctl,kongchen_swagger-maven-plugin__335021b217,kongchen_swagger-maven-plugin__335021b217__src_main_java_com_github_kongchen_swagger_docgen_mustache_OutputTemplate.java,clean,,TP,test-label,91.324
driver-git,ctl,kongchen_swagger-maven-plugin__5060afbf1d,kongchen_swagger-maven-plugin__5060afbf1d__src_main_java_com_github_kongchen_swagger_docgen_AbstractDocumentSource.java,clean,,TP,test-label,95.831
driver-git,ctl,kongchen_swagger-maven-plugin__5060afbf1d,kongchen_swagger-maven-plugin__5060afbf1d__src_test_java_com_github_kongchen_smp_integration_SwaggerMavenPluginTest.java,clean,,TP,test-label,93.091
driver-git,ctl,koraktor_steam-condenser-java__81c376e088,koraktor_steam-condenser-java__81c376e088__src_main_java_com_github_koraktor_steamcondenser_steam_community_SteamId.java,clean,,TP,test-label,95.081
driver-git,ctl,kvladislav_ticketmanager__0ffb612f18,kvladislav_ticketmanager__0ffb612f18__src_main_java_org_JavaArt_TicketManager_controllers_EventsController.java,clean,,TP,test-label,102.705
driver-git,ctl,lemire_javaewah__5829fc009b,lemire_javaewah__5829fc009b__src_main_java_com_googlecode_javaewah_IteratorAggregation.java,clean,,TP,test-label,93.604
driver-git,ctl,linkedin_camus__288c5aae77,linkedin_camus__288c5aae77__camus-etl-kafka_src_test_java_com_linkedin_camus_etl_kafka_CamusJobTestWithMock.java,clean,,TP,test-label,96.883
driver-git,ctl,linkedin_camus__fd747243ca,linkedin_camus__fd747243ca__camus-etl-kafka_src_main_java_com_linkedin_camus_etl_kafka_mapred_EtlInputFormat.java,clean,,TP,test-label,97.699
driver-git,ctl,lwhite1_tablesaw__86cd643c39,lwhite1_tablesaw__86cd643c39__src_main_java_com_github_lwhite1_tablesaw_io_csv_CsvReader.java,clean,,TP,test-label,94.492
driver-git,ctl,lyncode_xoai__dc7a68da97,lyncode_xoai__dc7a68da97__xoai-service-provider_src_main_java_org_dspace_xoai_serviceprovider_client_HttpOAIClient.java,clean,,TP,test-label,87.19
driver-git,ctl,mambu-gmbh_mambu-apis-java__9975c4d9e5,mambu-gmbh_mambu-apis-java__9975c4d9e5__src_demo_DemoTestLoanService.java,clean,,TP,test-label,114.278
driver-git,ctl,marginallyclever_makelangelo__bfbac0b14d,marginallyclever_makelangelo__bfbac0b14d__src_main_java_com_marginallyclever_makelangelo_Makelangelo.java,clean,,TP,test-label,106.57
driver-git,ctl,marloncarvalho_aliendroid-activerecord__f03a2f645f,marloncarvalho_aliendroid-activerecord__f03a2f645f__src_main_java_org_alienlabs_aliendroid_activerecord_Model.java,clean,,TP,test-label,91.73
driver-git,ctl,maven-nar_nar-maven-plugin__00d2e833de,maven-nar_nar-maven-plugin__00d2e833de__src_main_java_com_github_maven_nar_AbstractNarMojo.java,clean,,TP,test-label,89.77
driver-git,ctl,maven-nar_nar-maven-plugin__bd5a26aed9,maven-nar_nar-maven-plugin__bd5a26aed9__src_main_java_com_github_maven_nar_AbstractNarMojo.java,clean,,TP,test-label,90.735
driver-git,ctl,maven-nar_nar-maven-plugin__bd5a26aed9,maven-nar_nar-maven-plugin__bd5a26aed9__src_main_java_com_github_maven_nar_Msvc.java,clean,,TP,test-label,98.162
driver-git,ctl,maxmind_geoip-api-java__3c90dc1bd7,maxmind_geoip-api-java__3c90dc1bd7__src_main_java_com_maxmind_geoip_LookupService.java,clean,,TP,test-label,100.406
driver-git,ctl,mbosecke_pebble__22c0075ed2,mbosecke_pebble__22c0075ed2__src_main_java_com_mitchellbosecke_pebble_template_EvaluationContext.java,clean,,TP,test-label,86.951
driver-git,ctl,medcl_elasticsearch-analysis-ik__8c50edf0e0,medcl_elasticsearch-analysis-ik__8c50edf0e0__src_main_java_org_wltea_analyzer_help_Sleep.java,clean,,TP,test-label,85.945
driver-git,ctl,medcl_elasticsearch-analysis-pinyin__acdd6eff2a,medcl_elasticsearch-analysis-pinyin__acdd6eff2a__src_main_java_org_elasticsearch_index_analysis_PinyinTokenFilter.java,clean,,TP,test-label,94.033
driver-git,ctl,medcl_elasticsearch-analysis-pinyin__acdd6eff2a,medcl_elasticsearch-analysis-pinyin__acdd6eff2a__src_main_java_org_elasticsearch_index_analysis_PinyinTokenizer.java,clean,,TP,test-label,94.451
driver-git,ctl,mercadopago_sdk-java__540cfa9763,mercadopago_sdk-java__540cfa9763__src_test_java_com_mercadopago_BaseClientIT.java,conflict,textual,TN,dev-match,83.243
driver-git,ctl,mercadopago_sdk-java__540cfa9763,mercadopago_sdk-java__540cfa9763__src_test_java_com_mercadopago_client_cardtoken_CardTokenClientIT.java,clean,,TP,test-label,88.704
driver-git,ctl,mlaccetti_javapns__21e9ae8885,mlaccetti_javapns__21e9ae8885__src_main_java_javapns_notification_transmission_NotificationThreads.java,clean,,TP,test-label,93.162
driver-git,ctl,mmazi_rescu__efdd938e7a,mmazi_rescu__efdd938e7a__src_test_java_si_mazi_rescu_RestInvocationHandlerTest.java,clean,,TP,test-label,97.627
driver-git,ctl,mongobee_mongobee__abf507930c,mongobee_mongobee__abf507930c__src_main_java_com_github_mongobee_Mongobee.java,conflict,textual,TN,dev-match,87.287
driver-git,ctl,mongobee_mongobee__abf507930c,mongobee_mongobee__abf507930c__src_main_java_com_github_mongobee_dao_ChangeEntryDao.java,conflict,textual,TN,dev-match,86.262
driver-git,ctl,mongobee_mongobee__ac5bd40a5a,mongobee_mongobee__ac5bd40a5a__src_main_java_com_github_mongobee_Mongobee.java,conflict,textual,TN,dev-match,87.932
driver-git,ctl,movsim_movsim__393a33e6d0,movsim_movsim__393a33e6d0__core_src_main_java_org_movsim_simulator_vehicles_Vehicle.java,clean,,TP,test-label,98.624
driver-git,ctl,mrcookieslime_slimefun-3.0__6a34470b47,mrcookieslime_slimefun-3.0__6a34470b47__src_main_java_io_github_thebusybiscuit_slimefun4_api_items_SlimefunItem.java,conflict,textual,TN,dev-match,91.602
driver-git,ctl,mtedone_podam__1075ffea79,mtedone_podam__1075ffea79__src_main_java_uk_co_jemos_podam_api_PodamFactoryImpl.java,conflict,semantic,TN,dev-match,116.81
driver-git,ctl,mtedone_podam__1075ffea79,mtedone_podam__1075ffea79__src_test_java_uk_co_jemos_podam_test_unit_pdm3_Pdm3PojoUnitTest.java,clean,,TP,test-label,89.531
driver-git,ctl,mycila_license-maven-plugin__b28809b593,mycila_license-maven-plugin__b28809b593__license-maven-plugin_src_main_java_com_mycila_maven_plugin_license_header_HeaderParser.java,clean,,TP,test-label,89.645
driver-git,ctl,mycila_license-maven-plugin__b28809b593,mycila_license-maven-plugin__b28809b593__license-maven-plugin_src_test_java_com_mycila_maven_plugin_license_UpdateMojoTest.java,conflict,textual,TN,dev-match,88.567
driver-git,ctl,mycila_license-maven-plugin__d3bf529757,mycila_license-maven-plugin__d3bf529757__license-maven-plugin-git_src_main_java_com_mycila_maven_plugin_license_git_GitLookup.java,clean,,TP,test-label,90.769
driver-git,ctl,named-data_jndn__320742aa20,named-data_jndn__320742aa20__src_net_named_data_jndn_Data.java,clean,,TP,test-label,90.285
driver-git,ctl,named-data_jndn__320742aa20,named-data_jndn__320742aa20__src_net_named_data_jndn_Node.java,clean,,TP,test-label,102.861
driver-git,ctl,nysenate_openlegislation__8645aab4d6,nysenate_openlegislation__8645aab4d6__src_main_java_gov_nysenate_openleg_controller_api_bill_BillGetCtrl.java,clean,,TP,test-label,91.649
driver-git,ctl,omnifaces_omnifaces__2e8d3a4ee3,omnifaces_omnifaces__2e8d3a4ee3__src_main_java_org_omnifaces_util_Components.java,clean,,TP,test-label,95.877
driver-git,ctl,openhft_chronicle-bytes__dc67904a63,openhft_chronicle-bytes__dc67904a63__src_main_java_net_openhft_chronicle_bytes_Bytes.java,clean,,TP,test-label,95.852
driver-git,ctl,openhft_chronicle-bytes__dc67904a63,openhft_chronicle-bytes__dc67904a63__src_test_java_net_openhft_chronicle_bytes_BytesJavaDocComplianceTest.java,conflict,textual,TN,dev-match,91.503
driver-git,ctl,openhft_chronicle-threads__8b940638d7,openhft_chronicle-threads__8b940638d7__src_main_java_net_openhft_chronicle_threads_MonitorEventLoop.java,clean,,TP,test-label,88.023
driver-git,ctl,openpnp_openpnp__17a7443913,openpnp_openpnp__17a7443913__src_main_java_org_openpnp_gui_importer_EagleBoardImporter.java,conflict,textual,TN,dev-match,102.206
driver-git,ctl,openpnp_openpnp__99835c7c58,openpnp_openpnp__99835c7c58__src_main_java_org_openpnp_gui_JobPanel.java,clean,,TP,test-label,163.528
driver-git,ctl,openpnp_openpnp__99835c7c58,openpnp_openpnp__99835c7c58__src_main_java_org_openpnp_gui_support_Icons.java,clean,,TP,test-label,86.839
driver-git,ctl,openpnp_openpnp__e8a35b8e6f,openpnp_openpnp__e8a35b8e6f__src_main_java_org_openpnp_gui_importer_EagleBoardImporter.java,clean,,TP,test-label,112.44
driver-git,ctl,openskynetwork_java-adsb__14f216cddf,openskynetwork_java-adsb__14f216cddf__src_main_java_org_opensky_libadsb_Decoder.java,clean,,TP,test-label,86.556
driver-git,ctl,outbrain_ob1k__8b2c257efe,outbrain_ob1k__8b2c257efe__ob1k-example_src_main_java_com_outbrain_ob1k_example_hello_server_HelloServer.java,conflict,textual,TN,dev-match,86.492
driver-git,ctl,pandcorps_pandam__e736609b61,pandcorps_pandam__e736609b61__game-furguardians_src_main_java_org_pandcorps_furguardians_FurGuardiansGame.java,clean,,TP,test-label,144.941
driver-git,ctl,poetix_protonpack__2ce321af89,poetix_protonpack__2ce321af89__src_main_java_com_codepoetics_protonpack_StreamUtils.java,clean,,TP,test-label,92.766
driver-git,ctl,progether_jadventure__d4407d1e77,progether_jadventure__d4407d1e77__src_main_java_com_jadventure_game_repository_ItemRepository.java,clean,,TP,test-label,90.712
driver-git,ctl,progether_jadventure__d62cfd35b9,progether_jadventure__d62cfd35b9__src_main_java_com_jadventure_game_menus_BattleMenu.java,clean,,TP,test-label,93.949
driver-git,ctl,reckart_shib-http-client__536fe936a3,reckart_shib-http-client__536fe936a3__src_main_java_de_tudarmstadt_ukp_shibhttpclient_ShibHttpClient.java,clean,,TP,test-label,96.811
driver-git,ctl,reckart_shib-http-client__8f3bd71757,reckart_shib-http-client__8f3bd71757__src_main_java_de_tudarmstadt_ukp_shibhttpclient_ShibHttpClient.java,clean,,TP,test-label,96.825
driver-git,ctl,recommenders_rival__aa1752831e,recommenders_rival__aa1752831e__rival-examples_src_main_java_net_recommenders_rival_examples_movielens100k_CrossValidatedMahoutKNNRecommenderEvaluator.java,clean,,TP,test-label,92.184
driver-git,ctl,recommenders_rival__aa1752831e,recommenders_rival__aa1752831e__rival-examples_src_main_java_net_recommenders_rival_examples_movielens100k_TemporalSplitMahoutKNNRecommenderEvaluator.java,clean,,TP,test-label,92.079
driver-git,ctl,relayrides_pushy__43129f9c9a,relayrides_pushy__43129f9c9a__src_main_java_com_relayrides_pushy_apns_PushManager.java,clean,,TP,test-label,90.285
driver-git,ctl,relayrides_pushy__9446136376,relayrides_pushy__9446136376__src_main_java_com_relayrides_pushy_apns_ApnsClientThread.java,clean,,TP,test-label,103.587
driver-git,ctl,renepickhardt_generalized-language-modeling-toolkit__f8105ddc44,renepickhardt_generalized-language-modeling-toolkit__f8105ddc44__src_de_typology_utils_Config.java,clean,,TP,test-label,91.124
driver-git,ctl,richardwarburton_lambda-behave__8695b13525,richardwarburton_lambda-behave__8695b13525__lambda-behave_src_main_java_com_insightfullogic_lambdabehave_BehaveRunner.java,clean,,TP,dev-match,88.191
driver-git,ctl,sachin-handiekar_jinstagram__210897a17d,sachin-handiekar_jinstagram__210897a17d__src_main_java_org_jinstagram_realtime_Constants.java,clean,,TP,test-label,85.352
driver-git,ctl,sachin-handiekar_jinstagram__210897a17d,sachin-handiekar_jinstagram__210897a17d__src_main_java_org_jinstagram_realtime_InstagramSubscription.java,clean,,TP,test-label,90.668
driver-git,ctl,sander2798_enderstone__4cf9ea9f17,sander2798_enderstone__4cf9ea9f17__src_org_enderstone_server_Main.java,clean,,TP,test-label,91.551
driver-git,ctl,sander2798_enderstone__4cf9ea9f17,sander2798_enderstone__4cf9ea9f17__src_org_enderstone_server_packet_NetworkManager.java,clean,,TP,test-label,91.636
driver-git,ctl,sander2798_enderstone__ba66c3e8b2,sander2798_enderstone__ba66c3e8b2__src_org_enderstone_server_Location.java,clean,,TP,test-label,88.574
driver-git,ctl,sander2798_enderstone__bd46a612d1,sander2798_enderstone__bd46a612d1__src_org_enderstone_server_Main.java,clean,,TP,test-label,97.393
driver-git,ctl,sandergielisse_enderstone__272bbb1c0f,sandergielisse_enderstone__272bbb1c0f__src_org_enderstone_server_inventory_CraftingInventory.java,clean,,TP,test-label,86.827
driver-git,ctl,sandergielisse_enderstone__272bbb1c0f,sandergielisse_enderstone__272bbb1c0f__src_org_enderstone_server_inventory_PlayerInventory.java,clean,,TP,test-label,88.32
driver-git,ctl,sandergielisse_enderstone__8e17a2983e,sandergielisse_enderstone__8e17a2983e__src_org_enderstone_server_packet_NetworkManager.java,clean,,TP,test-label,94.85
driver-git,ctl,sandergielisse_enderstone__bae18e3ef8,sandergielisse_enderstone__bae18e3ef8__src_org_enderstone_server_entity_EnderEntity.java,clean,,TP,test-label,93.031
driver-git,ctl,sandergielisse_enderstone__bae18e3ef8,sandergielisse_enderstone__bae18e3ef8__src_org_enderstone_server_entity_EntityMob.java,clean,,TP,test-label,92.299
driver-git,ctl,sd4324530_fastweixin__53b5138ff7,sd4324530_fastweixin__53b5138ff7__src_main_java_com_github_sd4324530_fastweixin_servlet_WeixinSupport.java,clean,,TP,test-label,97.038
driver-git,ctl,sebfz1_wicket-jquery-ui__0f6ed11d6f,sebfz1_wicket-jquery-ui__0f6ed11d6f__wicket-kendo-ui_src_main_java_com_googlecode_wicket_kendo_ui_widget_treeview_AjaxTreeView.java,clean,,TP,test-label,90.586
driver-git,ctl,semanticvectors_semanticvectors__4dbe868ff9,semanticvectors_semanticvectors__4dbe868ff9__src_main_java_pitt_search_semanticvectors_LuceneUtils.java,clean,,TP,test-label,93.649
driver-git,ctl,socialsensor_graphdb-benchmarks__87e995db56,socialsensor_graphdb-benchmarks__87e995db56__src_main_java_eu_socialsensor_graphdatabases_Neo4jGraphDatabase.java,clean,,TP,test-label,95.76
driver-git,ctl,socialsensor_graphdb-benchmarks__87e995db56,socialsensor_graphdb-benchmarks__87e995db56__src_main_java_eu_socialsensor_graphdatabases_TitanGraphDatabase.java,clean,,TP,test-label,99.0
driver-git,ctl,square_javapoet__c0f4a89bc0,square_javapoet__c0f4a89bc0__src_main_java_com_squareup_javawriter_JavaWriter.java,clean,,TP,test-label,100.208
driver-git,ctl,square_javapoet__c0f4a89bc0,square_javapoet__c0f4a89bc0__src_test_java_com_squareup_javawriter_JavaWriterTest.java,clean,,TP,test-label,96.879
driver-git,ctl,srt_asterisk-java__99ba7cc5bd,srt_asterisk-java__99ba7cc5bd__src_main_java_org_asteriskjava_live_internal_AsteriskServerImpl.java,conflict,textual,TN,dev-match,99.827
driver-git,ctl,steveice10_mcprotocollib__ba0c6af56c,steveice10_mcprotocollib__ba0c6af56c__src_main_java_com_github_steveice10_mc_protocol_MinecraftConstants.java,conflict,textual,TN,dev-match,83.824
driver-git,ctl,structr_structr__b0df448496,structr_structr__b0df448496__structr-core_src_main_java_org_structr_common_SecurityContext.java,clean,,TP,test-label,97.479
driver-git,ctl,swagger-api_swagger-parser__2316e42a34,swagger-api_swagger-parser__2316e42a34__modules_swagger-parser_src_test_java_io_swagger_parser_OpenAPIParserTest.java,clean,,TP,test-label,96.752
driver-git,ctl,synbiodex_libsbolj__0ceaff01a9,synbiodex_libsbolj__0ceaff01a9__core2_src_main_java_org_sbolstandard_core2_SBOLDocument.java,clean,,TP,test-label,120.885
driver-git,ctl,syncleus_ferma__dc1fdab4a2,syncleus_ferma__dc1fdab4a2__totorom-tinkerpop2_src_main_java_org_jglue_totorom_FramedGraph.java,clean,,TP,test-label,89.423
driver-git,ctl,t-oster_liblasercut__f64046a00a,t-oster_liblasercut__f64046a00a__src_main_java_de_thomas_oster_liblasercut_drivers_GenericGcodeDriver.java,clean,,TP,test-label,102.69
driver-git,ctl,tabulapdf_tabula-java__c603b0f4aa,tabulapdf_tabula-java__c603b0f4aa__src_main_java_technology_tabula_ObjectExtractorStreamEngine.java,clean,,TP,test-label,93.483
driver-git,ctl,techblue_alfresco-restclient__8e71d5b8d7,techblue_alfresco-restclient__8e71d5b8d7__src_test_java_uk_co_techblue_alfresco_client_test_AlfrescoServiceTest.java,clean,,TP,test-label,91.167
driver-git,ctl,teknux-org_jetty-bootstrap__993299fa8b,teknux-org_jetty-bootstrap__993299fa8b__src_main_java_org_genux_jettybootstrap_JettyBootstrap.java,clean,,TP,test-label,93.423
driver-git,ctl,teknux-org_jetty-bootstrap__993299fa8b,teknux-org_jetty-bootstrap__993299fa8b__src_main_java_org_genux_jettybootstrap_configuration_JettyConfiguration.java,clean,,TP,test-label,89.495
driver-git,ctl,threeten_threeten-extra__419518c223,threeten_threeten-extra__419518c223__src_main_java_org_threeten_extra_chrono_Symmetry010Date.java,clean,,TP,test-label,96.265
driver-git,ctl,threeten_threeten-extra__419518c223,threeten_threeten-extra__419518c223__src_test_java_org_threeten_extra_chrono_TestSymmetry010Chronology.java,clean,,TP,test-label,102.891
driver-git,ctl,threeten_threeten-extra__f0bf686f17,threeten_threeten-extra__f0bf686f17__src_main_java_org_threeten_extra_scale_UtcInstant.java,clean,,TP,test-label,90.878
