config,arm,merge_id,scenario_id,outcome,reject_reason,classification,oracle,rt,route_effective,lanes,flags
driver-auto-on,ctl,julianhyde_linq4j__c0f3b4a744,julianhyde_linq4j__c0f3b4a744__src_main_java_net_hydromatic_linq4j_QueryableFactory.java,clean,,TP,test-label,83.336,git,,
driver-auto-on,ctl,julianhyde_linq4j__c0f3b4a744,julianhyde_linq4j__c0f3b4a744__src_main_java_net_hydromatic_linq4j_QueryableRecorder.java,clean,,TP,test-label,95.858,mergiraf,,
driver-auto-on,ctl,julietkilo_canbabel__ea550c2876,julietkilo_canbabel__ea550c2876__src_main_java_com_github_canbabel_canio_dbc_DbcReader.java,clean,,TP,test-label,95.169,mergiraf,,
driver-auto-on,ctl,kevinbayes_vest__3209c8480f,kevinbayes_vest__3209c8480f__src_main_java_me_bayes_vertx_vest_VestApplication.java,clean,,TP,test-label,86.007,mergiraf,,
driver-auto-on,ctl,khmarbaise_iterator-maven-plugin__99d1681276,khmarbaise_iterator-maven-plugin__99d1681276__src_main_java_com_soebes_maven_plugins_iterator_IteratorMojo.java,clean,,TP,test-label,88.326,git,,
driver-auto-on,ctl,killbilling_recurly-java-library__fafb064903,killbilling_recurly-java-library__fafb064903__src_main_java_com_ning_billing_recurly_model_RecurlyObject.java,clean,,TP,test-label,87.905,git,,
driver-auto-on,ctl,killme2008_aviator__eb6c698603,killme2008_aviator__eb6c698603__src_main_java_com_googlecode_aviator_utils_Env.java,clean,,TP,test-label,91.228,git,,
driver-auto-on,ctl,kohsuke_github-api__432585cb75,kohsuke_github-api__432585cb75__src_main_java_org_kohsuke_github_GitHub.java,conflict,textual,FN,dev-match,85.834,git,,
driver-auto-on,ctl,kohsuke_github-api__432585cb75,kohsuke_github-api__432585cb75__src_test_java_org_kohsuke_github_GitHubTest.java,clean,,TP,test-label,84.52,git,,
driver-auto-on,ctl,kohsuke_github-api__5ea8638369,kohsuke_github-api__5ea8638369__src_test_java_org_kohsuke_github_GHRepositoryTest.java,clean,,TP,test-label,95.828,git,,
driver-auto-on,ctl,kohsuke_github-api__f6674a9aef,kohsuke_github-api__f6674a9aef__src_main_java_org_kohsuke_github_GHWorkflowJob.java,clean,,TP,test-label,85.169,git,,
driver-auto-on,ctl,kongchen_swagger-maven-plugin__335021b217,kongchen_swagger-maven-plugin__335021b217__src_main_java_com_github_kongchen_swagger_docgen_mustache_MustacheDocument.java,clean,,TP,test-label,88.924,mergiraf,,
driver-auto-on,ctl,kongchen_swagger-maven-plugin__335021b217,kongchen_swagger-maven-plugin__335021b217__src_main_java_com_github_kongchen_swagger_docgen_mustache_OutputTemplate.java,clean,,TP,test-label,88.656,git,,
driver-auto-on,ctl,kongchen_swagger-maven-plugin__5060afbf1d,kongchen_swagger-maven-plugin__5060afbf1d__src_main_java_com_github_kongchen_swagger_docgen_AbstractDocumentSource.java,clean,,TP,test-label,92.0,git,,
driver-auto-on,ctl,kongchen_swagger-maven-plugin__5060afbf1d,kongchen_swagger-maven-plugin__5060afbf1d__src_test_java_com_github_kongchen_smp_integration_SwaggerMavenPluginTest.java,clean,,TP,test-label,89.806,git,,
driver-auto-on,ctl,koraktor_steam-condenser-java__81c376e088,koraktor_steam-condenser-java__81c376e088__src_main_java_com_github_koraktor_steamcondenser_steam_community_SteamId.java,clean,,TP,test-label,91.944,mergiraf,,
driver-auto-on,ctl,kvladislav_ticketmanager__0ffb612f18,kvladislav_ticketmanager__0ffb612f18__src_main_java_org_JavaArt_TicketManager_controllers_EventsController.java,clean,,TP,test-label,98.833,mergiraf,,
driver-auto-on,ctl,lemire_javaewah__5829fc009b,lemire_javaewah__5829fc009b__src_main_java_com_googlecode_javaewah_IteratorAggregation.java,clean,,TP,test-label,90.066,git,,
driver-auto-on,ctl,linkedin_camus__288c5aae77,linkedin_camus__288c5aae77__camus-etl-kafka_src_test_java_com_linkedin_camus_etl_kafka_CamusJobTestWithMock.java,clean,,TP,test-label,92.416,git,,
driver-auto-on,ctl,linkedin_camus__fd747243ca,linkedin_camus__fd747243ca__camus-etl-kafka_src_main_java_com_linkedin_camus_etl_kafka_mapred_EtlInputFormat.java,clean,,TP,test-label,94.394,git,,
driver-auto-on,ctl,lwhite1_tablesaw__86cd643c39,lwhite1_tablesaw__86cd643c39__src_main_java_com_github_lwhite1_tablesaw_io_csv_CsvReader.java,clean,,TP,test-label,90.659,git,,
driver-auto-on,ctl,lyncode_xoai__dc7a68da97,lyncode_xoai__dc7a68da97__xoai-service-provider_src_main_java_org_dspace_xoai_serviceprovider_client_HttpOAIClient.java,clean,,TP,test-label,85.569,mergiraf,,
driver-auto-on,ctl,mambu-gmbh_mambu-apis-java__9975c4d9e5,mambu-gmbh_mambu-apis-java__9975c4d9e5__src_demo_DemoTestLoanService.java,clean,,TP,test-label,110.706,git,,
driver-auto-on,ctl,marginallyclever_makelangelo__bfbac0b14d,marginallyclever_makelangelo__bfbac0b14d__src_main_java_com_marginallyclever_makelangelo_Makelangelo.java,clean,,TP,test-label,102.905,mergiraf,,
driver-auto-on,ctl,marloncarvalho_aliendroid-activerecord__f03a2f645f,marloncarvalho_aliendroid-activerecord__f03a2f645f__src_main_java_org_alienlabs_aliendroid_activerecord_Model.java,clean,,TP,test-label,89.985,mergiraf,,
driver-auto-on,ctl,maven-nar_nar-maven-plugin__00d2e833de,maven-nar_nar-maven-plugin__00d2e833de__src_main_java_com_github_maven_nar_AbstractNarMojo.java,clean,,TP,test-label,85.869,git,,
driver-auto-on,ctl,maven-nar_nar-maven-plugin__bd5a26aed9,maven-nar_nar-maven-plugin__bd5a26aed9__src_main_java_com_github_maven_nar_AbstractNarMojo.java,clean,,TP,test-label,87.256,mergiraf,,
driver-auto-on,ctl,maven-nar_nar-maven-plugin__bd5a26aed9,maven-nar_nar-maven-plugin__bd5a26aed9__src_main_java_com_github_maven_nar_Msvc.java,clean,,TP,test-label,94.725,git,,
driver-auto-on,ctl,maxmind_geoip-api-java__3c90dc1bd7,maxmind_geoip-api-java__3c90dc1bd7__src_main_java_com_maxmind_geoip_LookupService.java,clean,,TP,test-label,97.205,mergiraf,,
driver-auto-on,ctl,mbosecke_pebble__22c0075ed2,mbosecke_pebble__22c0075ed2__src_main_java_com_mitchellbosecke_pebble_template_EvaluationContext.java,clean,,TP,test-label,83.73,git,,
driver-auto-on,ctl,medcl_elasticsearch-analysis-ik__8c50edf0e0,medcl_elasticsearch-analysis-ik__8c50edf0e0__src_main_java_org_wltea_analyzer_help_Sleep.java,clean,,TP,test-label,84.68,mergiraf,,
driver-auto-on,ctl,medcl_elasticsearch-analysis-pinyin__acdd6eff2a,medcl_elasticsearch-analysis-pinyin__acdd6eff2a__src_main_java_org_elasticsearch_index_analysis_PinyinTokenFilter.java,clean,,TP,test-label,91.65,mergiraf,,
driver-auto-on,ctl,medcl_elasticsearch-analysis-pinyin__acdd6eff2a,medcl_elasticsearch-analysis-pinyin__acdd6eff2a__src_main_java_org_elasticsearch_index_analysis_PinyinTokenizer.java,clean,,TP,test-label,91.064,mergiraf,,
driver-auto-on,ctl,mercadopago_sdk-java__540cfa9763,mercadopago_sdk-java__540cfa9763__src_test_java_com_mercadopago_BaseClientIT.java,conflict,textual,TN,dev-match,80.076,git,,
driver-auto-on,ctl,mercadopago_sdk-java__540cfa9763,mercadopago_sdk-java__540cfa9763__src_test_java_com_mercadopago_client_cardtoken_CardTokenClientIT.java,clean,,TP,test-label,84.657,git,,
driver-auto-on,ctl,mlaccetti_javapns__21e9ae8885,mlaccetti_javapns__21e9ae8885__src_main_java_javapns_notification_transmission_NotificationThreads.java,clean,,TP,test-label,89.955,git,,
driver-auto-on,ctl,mmazi_rescu__efdd938e7a,mmazi_rescu__efdd938e7a__src_test_java_si_mazi_rescu_RestInvocationHandlerTest.java,clean,,TP,test-label,94.894,mergiraf,,
driver-auto-on,ctl,mongobee_mongobee__abf507930c,mongobee_mongobee__abf507930c__src_main_java_com_github_mongobee_Mongobee.java,clean,,TP,test-label,89.03,mergiraf,,
driver-auto-on,ctl,mongobee_mongobee__abf507930c,mongobee_mongobee__abf507930c__src_main_java_com_github_mongobee_dao_ChangeEntryDao.java,conflict,textual,TN,dev-match,81.206,git,,
driver-auto-on,ctl,mongobee_mongobee__ac5bd40a5a,mongobee_mongobee__ac5bd40a5a__src_main_java_com_github_mongobee_Mongobee.java,clean,,TP,test-label,88.991,mergiraf,,
driver-auto-on,ctl,movsim_movsim__393a33e6d0,movsim_movsim__393a33e6d0__core_src_main_java_org_movsim_simulator_vehicles_Vehicle.java,clean,,TP,test-label,95.428,git,,
driver-auto-on,ctl,mrcookieslime_slimefun-3.0__6a34470b47,mrcookieslime_slimefun-3.0__6a34470b47__src_main_java_io_github_thebusybiscuit_slimefun4_api_items_SlimefunItem.java,conflict,textual,TN,dev-match,87.791,git,,
driver-auto-on,ctl,mtedone_podam__1075ffea79,mtedone_podam__1075ffea79__src_main_java_uk_co_jemos_podam_api_PodamFactoryImpl.java,clean,,TP,test-label,120.781,mergiraf,,
driver-auto-on,ctl,mtedone_podam__1075ffea79,mtedone_podam__1075ffea79__src_test_java_uk_co_jemos_podam_test_unit_pdm3_Pdm3PojoUnitTest.java,clean,,TP,test-label,88.533,mergiraf,,
driver-auto-on,ctl,mycila_license-maven-plugin__b28809b593,mycila_license-maven-plugin__b28809b593__license-maven-plugin_src_main_java_com_mycila_maven_plugin_license_header_HeaderParser.java,clean,,TP,test-label,87.996,git,,
driver-auto-on,ctl,mycila_license-maven-plugin__b28809b593,mycila_license-maven-plugin__b28809b593__license-maven-plugin_src_test_java_com_mycila_maven_plugin_license_UpdateMojoTest.java,clean,,TP,test-label,91.844,mergiraf,,
driver-auto-on,ctl,mycila_license-maven-plugin__d3bf529757,mycila_license-maven-plugin__d3bf529757__license-maven-plugin-git_src_main_java_com_mycila_maven_plugin_license_git_GitLookup.java,clean,,TP,test-label,88.817,mergiraf,,
driver-auto-on,ctl,named-data_jndn__320742aa20,named-data_jndn__320742aa20__src_net_named_data_jndn_Data.java,clean,,TP,test-label,88.606,git,,
driver-auto-on,ctl,named-data_jndn__320742aa20,named-data_jndn__320742aa20__src_net_named_data_jndn_Node.java,clean,,TP,test-label,98.883,git,,
driver-auto-on,ctl,nysenate_openlegislation__8645aab4d6,nysenate_openlegislation__8645aab4d6__src_main_java_gov_nysenate_openleg_controller_api_bill_BillGetCtrl.java,clean,,TP,test-label,89.866,mergiraf,,
driver-auto-on,ctl,omnifaces_omnifaces__2e8d3a4ee3,omnifaces_omnifaces__2e8d3a4ee3__src_main_java_org_omnifaces_util_Components.java,clean,,TP,test-label,93.811,git,,
driver-auto-on,ctl,openhft_chronicle-bytes__dc67904a63,openhft_chronicle-bytes__dc67904a63__src_main_java_net_openhft_chronicle_bytes_Bytes.java,clean,,TP,test-label,92.059,mergiraf,,
driver-auto-on,ctl,openhft_chronicle-bytes__dc67904a63,openhft_chronicle-bytes__dc67904a63__src_test_java_net_openhft_chronicle_bytes_BytesJavaDocComplianceTest.java,conflict,textual,TN,dev-match,89.072,mergiraf,,
driver-auto-on,ctl,openhft_chronicle-threads__8b940638d7,openhft_chronicle-threads__8b940638d7__src_main_java_net_openhft_chronicle_threads_MonitorEventLoop.java,clean,,TP,test-label,85.798,git,,
driver-auto-on,ctl,openpnp_openpnp__17a7443913,openpnp_openpnp__17a7443913__src_main_java_org_openpnp_gui_importer_EagleBoardImporter.java,conflict,textual,TN,dev-match,96.446,git,,
driver-auto-on,ctl,openpnp_openpnp__99835c7c58,openpnp_openpnp__99835c7c58__src_main_java_org_openpnp_gui_JobPanel.java,clean,,TP,test-label,153.711,git,,
driver-auto-on,ctl,openpnp_openpnp__99835c7c58,openpnp_openpnp__99835c7c58__src_main_java_org_openpnp_gui_support_Icons.java,clean,,TP,test-label,84.913,git,,
driver-auto-on,ctl,openpnp_openpnp__e8a35b8e6f,openpnp_openpnp__e8a35b8e6f__src_main_java_org_openpnp_gui_importer_EagleBoardImporter.java,clean,,TP,test-label,108.043,git,,
driver-auto-on,ctl,openskynetwork_java-adsb__14f216cddf,openskynetwork_java-adsb__14f216cddf__src_main_java_org_opensky_libadsb_Decoder.java,clean,,TP,test-label,85.105,git,,
driver-auto-on,ctl,outbrain_ob1k__8b2c257efe,outbrain_ob1k__8b2c257efe__ob1k-example_src_main_java_com_outbrain_ob1k_example_hello_server_HelloServer.java,conflict,textual,TN,dev-match,83.744,git,,
driver-auto-on,ctl,pandcorps_pandam__e736609b61,pandcorps_pandam__e736609b61__game-furguardians_src_main_java_org_pandcorps_furguardians_FurGuardiansGame.java,clean,,TP,test-label,135.102,git,,
driver-auto-on,ctl,poetix_protonpack__2ce321af89,poetix_protonpack__2ce321af89__src_main_java_com_codepoetics_protonpack_StreamUtils.java,clean,,TP,test-label,88.978,git,,
driver-auto-on,ctl,progether_jadventure__d4407d1e77,progether_jadventure__d4407d1e77__src_main_java_com_jadventure_game_repository_ItemRepository.java,clean,,TP,test-label,87.499,git,,
driver-auto-on,ctl,progether_jadventure__d62cfd35b9,progether_jadventure__d62cfd35b9__src_main_java_com_jadventure_game_menus_BattleMenu.java,clean,,TP,test-label,90.93,git,,
driver-auto-on,ctl,reckart_shib-http-client__536fe936a3,reckart_shib-http-client__536fe936a3__src_main_java_de_tudarmstadt_ukp_shibhttpclient_ShibHttpClient.java,clean,,TP,test-label,96.373,git,,
driver-auto-on,ctl,reckart_shib-http-client__8f3bd71757,reckart_shib-http-client__8f3bd71757__src_main_java_de_tudarmstadt_ukp_shibhttpclient_ShibHttpClient.java,clean,,TP,test-label,94.2,git,,
driver-auto-on,ctl,recommenders_rival__aa1752831e,recommenders_rival__aa1752831e__rival-examples_src_main_java_net_recommenders_rival_examples_movielens100k_CrossValidatedMahoutKNNRecommenderEvaluator.java,clean,,TP,test-label,90.822,mergiraf,,
driver-auto-on,ctl,recommenders_rival__aa1752831e,recommenders_rival__aa1752831e__rival-examples_src_main_java_net_recommenders_rival_examples_movielens100k_TemporalSplitMahoutKNNRecommenderEvaluator.java,clean,,TP,test-label,90.067,mergiraf,,
driver-auto-on,ctl,relayrides_pushy__43129f9c9a,relayrides_pushy__43129f9c9a__src_main_java_com_relayrides_pushy_apns_PushManager.java,clean,,TP,test-label,87.736,mergiraf,,
driver-auto-on,ctl,relayrides_pushy__9446136376,relayrides_pushy__9446136376__src_main_java_com_relayrides_pushy_apns_ApnsClientThread.java,clean,,TP,test-label,100.635,mergiraf,,
driver-auto-on,ctl,renepickhardt_generalized-language-modeling-toolkit__f8105ddc44,renepickhardt_generalized-language-modeling-toolkit__f8105ddc44__src_de_typology_utils_Config.java,clean,,TP,test-label,88.454,git,,
driver-auto-on,ctl,richardwarburton_lambda-behave__8695b13525,richardwarburton_lambda-behave__8695b13525__lambda-behave_src_main_java_com_insightfullogic_lambdabehave_BehaveRunner.java,clean,,TP,dev-match,86.816,git,,
driver-auto-on,ctl,sachin-handiekar_jinstagram__210897a17d,sachin-handiekar_jinstagram__210897a17d__src_main_java_org_jinstagram_realtime_Constants.java,clean,,TP,test-label,83.671,mergiraf,,
driver-auto-on,ctl,sachin-handiekar_jinstagram__210897a17d,sachin-handiekar_jinstagram__210897a17d__src_main_java_org_jinstagram_realtime_InstagramSubscription.java,clean,,TP,test-label,89.488,mergiraf,,
driver-auto-on,ctl,sander2798_enderstone__4cf9ea9f17,sander2798_enderstone__4cf9ea9f17__src_org_enderstone_server_Main.java,clean,,TP,test-label,89.298,mergiraf,,
driver-auto-on,ctl,sander2798_enderstone__4cf9ea9f17,sander2798_enderstone__4cf9ea9f17__src_org_enderstone_server_packet_NetworkManager.java,clean,,TP,test-label,89.225,git,,
driver-auto-on,ctl,sander2798_enderstone__ba66c3e8b2,sander2798_enderstone__ba66c3e8b2__src_org_enderstone_server_Location.java,clean,,TP,test-label,86.958,mergiraf,,
driver-auto-on,ctl,sander2798_enderstone__bd46a612d1,sander2798_enderstone__bd46a612d1__src_org_enderstone_server_Main.java,clean,,TP,test-label,95.655,mergiraf,,
driver-auto-on,ctl,sandergielisse_enderstone__272bbb1c0f,sandergielisse_enderstone__272bbb1c0f__src_org_enderstone_server_inventory_CraftingInventory.java,clean,,TP,test-label,86.036,git,,
driver-auto-on,ctl,sandergielisse_enderstone__272bbb1c0f,sandergielisse_enderstone__272bbb1c0f__src_org_enderstone_server_inventory_PlayerInventory.java,clean,,TP,test-label,86.721,git,,
driver-auto-on,ctl,sandergielisse_enderstone__8e17a2983e,sandergielisse_enderstone__8e17a2983e__src_org_enderstone_server_packet_NetworkManager.java,clean,,TP,test-label,91.886,git,,
driver-auto-on,ctl,sandergielisse_enderstone__bae18e3ef8,sandergielisse_enderstone__bae18e3ef8__src_org_enderstone_server_entity_EnderEntity.java,clean,,TP,test-label,90.483,git,,
driver-auto-on,ctl,sandergielisse_enderstone__bae18e3ef8,sandergielisse_enderstone__bae18e3ef8__src_org_enderstone_server_entity_EntityMob.java,clean,,TP,test-label,90.242,mergiraf,,
driver-auto-on,ctl,sd4324530_fastweixin__53b5138ff7,sd4324530_fastweixin__53b5138ff7__src_main_java_com_github_sd4324530_fastweixin_servlet_WeixinSupport.java,clean,,TP,test-label,95.601,git,,
driver-auto-on,ctl,sebfz1_wicket-jquery-ui__0f6ed11d6f,sebfz1_wicket-jquery-ui__0f6ed11d6f__wicket-kendo-ui_src_main_java_com_googlecode_wicket_kendo_ui_widget_treeview_AjaxTreeView.java,clean,,TP,test-label,88.923,mergiraf,,
driver-auto-on,ctl,semanticvectors_semanticvectors__4dbe868ff9,semanticvectors_semanticvectors__4dbe868ff9__src_main_java_pitt_search_semanticvectors_LuceneUtils.java,clean,,TP,test-label,92.159,git,,
driver-auto-on,ctl,socialsensor_graphdb-benchmarks__87e995db56,socialsensor_graphdb-benchmarks__87e995db56__src_main_java_eu_socialsensor_graphdatabases_Neo4jGraphDatabase.java,clean,,TP,test-label,94.533,git,,
driver-auto-on,ctl,socialsensor_graphdb-benchmarks__87e995db56,socialsensor_graphdb-benchmarks__87e995db56__src_main_java_eu_socialsensor_graphdatabases_TitanGraphDatabase.java,clean,,TP,test-label,96.564,git,,
driver-auto-on,ctl,square_javapoet__c0f4a89bc0,square_javapoet__c0f4a89bc0__src_main_java_com_squareup_javawriter_JavaWriter.java,clean,,TP,test-label,97.778,mergiraf,,
driver-auto-on,ctl,square_javapoet__c0f4a89bc0,square_javapoet__c0f4a89bc0__src_test_java_com_squareup_javawriter_JavaWriterTest.java,clean,,TP,test-label,95.428,git,,
driver-auto-on,ctl,srt_asterisk-java__99ba7cc5bd,srt_asterisk-java__99ba7cc5bd__src_main_java_org_asteriskjava_live_internal_AsteriskServerImpl.java,clean,,TP,test-label,96.723,mergiraf,,
driver-auto-on,ctl,steveice10_mcprotocollib__ba0c6af56c,steveice10_mcprotocollib__ba0c6af56c__src_main_java_com_github_steveice10_mc_protocol_MinecraftConstants.java,conflict,textual,TN,dev-match,80.853,mergiraf,,
driver-auto-on,ctl,structr_structr__b0df448496,structr_structr__b0df448496__structr-core_src_main_java_org_structr_common_SecurityContext.java,clean,,TP,test-label,95.846,git,,
driver-auto-on,ctl,swagger-api_swagger-parser__2316e42a34,swagger-api_swagger-parser__2316e42a34__modules_swagger-parser_src_test_java_io_swagger_parser_OpenAPIParserTest.java,clean,,TP,test-label,94.394,git,,
driver-auto-on,ctl,synbiodex_libsbolj__0ceaff01a9,synbiodex_libsbolj__0ceaff01a9__core2_src_main_java_org_sbolstandard_core2_SBOLDocument.java,clean,,TP,test-label,117.686,git,,
driver-auto-on,ctl,syncleus_ferma__dc1fdab4a2,syncleus_ferma__dc1fdab4a2__totorom-tinkerpop2_src_main_java_org_jglue_totorom_FramedGraph.java,clean,,TP,test-label,87.837,git,,
driver-auto-on,ctl,t-oster_liblasercut__f64046a00a,t-oster_liblasercut__f64046a00a__src_main_java_de_thomas_oster_liblasercut_drivers_GenericGcodeDriver.java,clean,,TP,test-label,100.06,mergiraf,,
driver-auto-on,ctl,tabulapdf_tabula-java__c603b0f4aa,tabulapdf_tabula-java__c603b0f4aa__src_main_java_technology_tabula_ObjectExtractorStreamEngine.java,clean,,TP,test-label,90.581,git,,
driver-auto-on,ctl,techblue_alfresco-restclient__8e71d5b8d7,techblue_alfresco-restclient__8e71d5b8d7__src_test_java_uk_co_techblue_alfresco_client_test_AlfrescoServiceTest.java,clean,,TP,test-label,88.705,git,,
driver-auto-on,ctl,teknux-org_jetty-bootstrap__993299fa8b,teknux-org_jetty-bootstrap__993299fa8b__src_main_java_org_genux_jettybootstrap_JettyBootstrap.java,clean,,TP,test-label,90.411,mergiraf,,
driver-auto-on,ctl,teknux-org_jetty-bootstrap__993299fa8b,teknux-org_jetty-bootstrap__993299fa8b__src_main_java_org_genux_jettybootstrap_configuration_JettyConfiguration.java,clean,,TP,test-label,85.507,git,,
driver-auto-on,ctl,threeten_threeten-extra__419518c223,threeten_threeten-extra__419518c223__src_main_java_org_threeten_extra_chrono_Symmetry010Date.java,clean,,TP,test-label,94.014,git,,
driver-auto-on,ctl,threeten_threeten-extra__419518c223,threeten_threeten-extra__419518c223__src_test_java_org_threeten_extra_chrono_TestSymmetry010Chronology.java,clean,,TP,test-label,100.003,git,,
